,playerName,team,rating,region,agent,playerCategory,playerStatistics.average_combat_score,playerStatistics.kill_deaths,playerStatistics.kill_assists_survived_traded,playerStatistics.average_damage_per_round,playerStatistics.kills_per_round,playerStatistics.assists_per_round,playerStatistics.first_kills_per_round,playerStatistics.first_deaths_per_round,playerStatistics.headshot_percentage,playerStatistics.clutch_success_percentage
608,Flickless,UCAM,1.13,EMEA,"['sage', 'breach', 'skye']",vct-challengers,188.9,1.03,75%,124.4,0.66,0.49,0.06,0.05,24%,22%
609,mezoky,Free,1.12,EMEA,"['omen', 'viper', 'sova']",vct-challengers,222.4,1.10,71%,146.0,0.76,0.26,0.08,0.10,31%,12%
610,audaz,DATH,1.12,EMEA,"['omen', 'sova']",vct-challengers,222.6,1.12,78%,154.4,0.82,0.29,0.10,0.03,50%,
611,Jlerst,GAL,1.12,EMEA,"['killjoy', 'omen', 'brimstone']",vct-challengers,214.8,1.21,77%,139.5,0.78,0.34,0.09,0.06,31%,14%
612,dimasick,KBG,1.12,EMEA,['cypher'],vct-challengers,219.0,1.29,77%,145.9,0.82,0.18,0.16,0.06,35%,9%
613,sociablEE,BBL,1.12,EMEA,"['yoru', 'raze', 'omen']",vct-challengers,220.9,1.17,78%,143.7,0.76,0.33,0.09,0.07,26%,11%
614,mimi,G2.G,1.12,EMEA,"['breach', 'viper', 'gekko']",vct-challengers,204.7,1.05,71%,135.4,0.71,0.32,0.08,0.08,27%,8%
615,pyrolll,ACE,1.12,EMEA,"['raze', 'jett', 'kayo']",vct-challengers,209.7,1.13,71%,137.0,0.73,0.27,0.11,0.10,29%,12%
616,HEPSEV,PCF,1.11,EMEA,['jett'],vct-challengers,237.4,1.20,65%,147.9,0.87,0.11,0.21,0.20,35%,
617,wezzy,DATH,1.11,EMEA,"['raze', 'jett']",vct-challengers,256.7,1.18,66%,165.2,0.89,0.23,0.15,0.23,21%,25%
618,eXampL,DIV,1.11,EMEA,"['cypher', 'skye', 'kayo']",vct-challengers,193.9,1.11,74%,130.0,0.70,0.36,0.06,0.06,27%,7%
619,westside,DIA,1.11,EMEA,"['killjoy', 'omen', 'cypher']",vct-challengers,205.4,1.19,72%,138.7,0.76,0.18,0.08,0.06,38%,20%
620,PoroZorro,FH,1.11,EMEA,"['omen', 'viper']",vct-challengers,209.0,0.90,82%,143.9,0.64,0.52,0.14,0.07,24%,
621,ComeBack,BCF,1.11,EMEA,"['chamber', 'jett', 'raze']",vct-challengers,254.0,1.20,71%,164.2,0.89,0.16,0.19,0.16,28%,14%
622,brk,SAW,1.11,EMEA,"['jett', 'raze', 'yoru']",vct-challengers,238.7,1.18,70%,155.0,0.83,0.20,0.22,0.18,21%,21%
623,Anima,EF,1.11,EMEA,"['breach', 'skye', 'kayo']",vct-challengers,199.8,1.06,77%,134.9,0.69,0.46,0.06,0.06,26%,13%
624,Veqaj,ZER,1.11,EMEA,"['skye', 'kayo', 'viper']",vct-challengers,208.7,1.11,75%,136.9,0.74,0.36,0.10,0.09,23%,15%
625,elllement,CGN,1.11,EMEA,"['raze', 'jett', 'sage']",vct-challengers,239.0,1.20,70%,159.8,0.84,0.18,0.19,0.16,25%,19%
626,darkwinjett,PXU,1.11,EMEA,"['neon', 'sage', 'omen']",vct-challengers,194.0,1.04,66%,131.7,0.70,0.42,0.13,0.07,23%,
627,al0rante,FKS,1.11,EMEA,"['viper', 'killjoy', 'cypher']",vct-challengers,219.5,1.15,69%,145.4,0.78,0.21,0.08,0.07,41%,14%
628,Tenshi,IGW,1.11,EMEA,"['killjoy', 'breach']",vct-challengers,176.5,1.14,82%,121.2,0.66,0.36,0.10,0.06,35%,17%
629,Addicted,SAW,1.10,EMEA,"['sova', 'gekko', 'skye']",vct-challengers,187.5,1.12,73%,127.4,0.68,0.28,0.07,0.06,33%,15%
630,Turko,FF,1.10,EMEA,"['cypher', 'skye', 'killjoy']",vct-challengers,203.2,1.15,75%,133.5,0.72,0.25,0.09,0.07,33%,20%
631,Jesse,BAR,1.10,EMEA,"['viper', 'omen', 'astra']",vct-challengers,209.7,1.12,70%,137.0,0.75,0.31,0.08,0.08,33%,16%
632,Ticey,SNS,1.10,EMEA,"['raze', 'jett', 'yoru']",vct-challengers,238.3,1.14,71%,155.8,0.83,0.19,0.19,0.17,19%,14%
633,aNguiSt,CGN,1.10,EMEA,"['viper', 'cypher', 'killjoy']",vct-challengers,209.3,1.17,71%,141.6,0.77,0.17,0.10,0.08,33%,14%
634,Slaxx,FUZO,1.10,EMEA,"['viper', 'sova', 'breach']",vct-challengers,220.3,1.01,65%,137.4,0.76,0.22,0.05,0.06,23%,7%
635,xad,AXL,1.10,EMEA,"['skye', 'fade', 'sova']",vct-challengers,226.2,1.00,64%,154.0,0.73,0.29,0.07,0.07,16%,10%
636,k1zpawn,FMLY,1.10,EMEA,"['killjoy', 'cypher', 'viper']",vct-challengers,193.8,1.15,74%,136.0,0.70,0.24,0.07,0.04,25%,24%
637,KovaQ,ATN,1.10,EMEA,"['sova', 'skye', 'omen']",vct-challengers,211.4,1.11,67%,140.3,0.74,0.33,0.11,0.10,31%,27%
638,f4ngeer,tras,1.09,EMEA,"['clove', 'raze', 'gekko']",vct-challengers,230.3,1.12,71%,155.5,0.83,0.19,0.14,0.15,31%,9%
639,poegii,Ging,1.09,EMEA,"['viper', 'cypher']",vct-challengers,195.0,1.16,66%,108.8,0.72,0.16,0.12,0.06,10%,
640,zery,DIV,1.09,EMEA,"['raze', 'neon', 'jett']",vct-challengers,245.5,1.06,67%,166.6,0.84,0.19,0.19,0.16,24%,15%
641,AKUMAAAAA,MDR,1.09,EMEA,"['phoenix', 'raze', 'kayo']",vct-challengers,225.7,1.09,72%,149.3,0.80,0.33,0.12,0.11,37%,15%
642,Hazza,87,1.09,EMEA,"['brimstone', 'omen']",vct-challengers,188.5,1.00,70%,121.0,0.68,0.51,0.03,0.05,27%,
643,K4DAVRA,M8,1.09,EMEA,"['killjoy', 'cypher', 'viper']",vct-challengers,216.7,1.16,76%,143.9,0.79,0.25,0.08,0.07,30%,11%
644,ViiZiionZzz,LP,1.09,EMEA,"['reyna', 'fade']",vct-challengers,202.3,1.08,66%,137.4,0.74,0.28,0.08,0.14,29%,17%
645,Fizzy,MOUZ,1.09,EMEA,"['cypher', 'viper', 'killjoy']",vct-challengers,216.2,1.17,71%,141.8,0.77,0.21,0.09,0.09,31%,11%
646,rexxtoned,RTZN,1.09,EMEA,"['omen', 'brimstone', 'killjoy']",vct-challengers,220.0,1.04,74%,153.8,0.76,0.22,0.11,0.09,43%,6%
647,NINJA,CHCH,1.09,EMEA,"['cypher', 'skye', 'sova']",vct-challengers,210.0,1.13,73%,137.0,0.77,0.29,0.09,0.10,33%,12%
648,YoZeii,Lyos,1.09,EMEA,"['cypher', 'killjoy']",vct-challengers,225.0,1.12,67%,147.0,0.80,0.18,0.10,0.13,29%,7%
649,Shalz,HGE,1.09,EMEA,"['skye', 'viper', 'cypher']",vct-challengers,228.5,1.15,75%,155.0,0.83,0.22,0.08,0.10,29%,11%
650,erennTT,PDS,1.09,EMEA,"['brimstone', 'omen']",vct-challengers,207.5,1.06,64%,134.2,0.74,0.36,0.06,0.02,31%,20%
651,Ale,OF,1.09,EMEA,"['jett', 'raze', 'neon']",vct-challengers,227.0,1.12,73%,149.9,0.81,0.22,0.18,0.18,24%,16%
652,Yohpa,CG,1.09,EMEA,"['yoru', 'sova', 'raze']",vct-challengers,214.9,1.12,72%,145.2,0.80,0.19,0.08,0.10,31%,17%
653,Anoxai,KBG,1.09,EMEA,"['raze', 'breach', 'jett']",vct-challengers,215.7,0.98,73%,137.8,0.73,0.42,0.15,0.11,23%,11%
654,merix,REBO,1.08,EMEA,"['viper', 'yoru', 'brimstone']",vct-challengers,216.8,0.95,73%,138.5,0.75,0.34,0.05,0.08,28%,20%
655,Loita,BCF,1.08,EMEA,"['omen', 'viper']",vct-challengers,213.6,1.07,74%,139.9,0.74,0.40,0.11,0.11,40%,15%
656,nvrfear,The,1.08,EMEA,"['fade', 'sova']",vct-challengers,205.0,0.98,73%,145.0,0.69,0.34,0.11,0.08,25%,
657,appA,5HEA,1.08,EMEA,"['brimstone', 'omen', 'jett']",vct-challengers,231.7,1.07,67%,149.9,0.81,0.17,0.13,0.14,28%,17%
658,MOLSI,APK,1.08,EMEA,"['harbor', 'skye', 'breach']",vct-challengers,201.1,1.12,76%,134.1,0.70,0.42,0.08,0.08,26%,18%
659,Meddo,SK,1.08,EMEA,"['viper', 'killjoy', 'cypher']",vct-challengers,185.4,1.08,72%,125.6,0.69,0.28,0.04,0.04,29%,18%
660,Tag,DSY,1.08,EMEA,"['cypher', 'viper', 'sage']",vct-challengers,206.9,1.13,74%,139.6,0.75,0.32,0.09,0.10,34%,17%
661,Kipperman,Siko,1.08,EMEA,"['raze', 'reyna', 'jett']",vct-challengers,238.0,1.07,70%,158.7,0.79,0.24,0.20,0.13,25%,11%
662,ALIVE,ACE,1.07,EMEA,"['jett', 'raze']",vct-challengers,219.5,1.09,69%,147.2,0.77,0.18,0.15,0.14,26%,10%
663,L1NK,UCAM,1.07,EMEA,"['viper', 'brimstone', 'killjoy']",vct-challengers,178.1,0.93,73%,128.1,0.68,0.24,0.07,0.07,34%,10%
664,Shazeon,SGE,1.07,EMEA,"['viper', 'cypher', 'killjoy']",vct-challengers,210.1,1.11,70%,137.9,0.75,0.23,0.11,0.09,31%,10%
665,Pa1ze,DIA,1.07,EMEA,"['raze', 'yoru', 'neon']",vct-challengers,243.3,1.13,69%,153.9,0.83,0.18,0.21,0.20,25%,17%
666,xiTsha,DIA,1.07,EMEA,"['omen', 'breach', 'reyna']",vct-challengers,202.5,1.10,73%,132.8,0.74,0.31,0.08,0.10,32%,19%
667,baddyG,ACE,1.07,EMEA,"['omen', 'viper']",vct-challengers,196.1,1.01,73%,127.5,0.66,0.44,0.10,0.07,26%,15%
668,skylen,SUP,1.07,EMEA,"['kayo', 'deadlock', 'skye']",vct-challengers,199.6,1.04,76%,129.9,0.69,0.43,0.07,0.04,34%,24%
669,Creamydreamy,SNS,1.07,EMEA,"['fade', 'kayo', 'skye']",vct-challengers,193.3,1.01,74%,125.3,0.69,0.51,0.07,0.06,32%,13%
670,Cunha20,SAW,1.07,EMEA,"['omen', 'viper', 'brimstone']",vct-challengers,193.9,1.09,76%,127.7,0.72,0.40,0.07,0.06,40%,12%
671,Byron,HGE,1.07,EMEA,"['viper', 'omen']",vct-challengers,193.8,1.06,72%,124.2,0.70,0.28,0.06,0.08,27%,7%
672,ReQz,NXT,1.07,EMEA,"['sova', 'gekko', 'skye']",vct-challengers,214.2,1.04,69%,141.1,0.76,0.29,0.11,0.13,28%,15%
673,ianto,RUD,1.07,EMEA,"['viper', 'killjoy', 'yoru']",vct-challengers,199.7,1.10,76%,131.6,0.70,0.31,0.08,0.09,26%,23%
674,T0BA,(+3),1.07,EMEA,"['fade', 'skye', 'sova']",vct-challengers,204.4,1.10,73%,137.1,0.72,0.28,0.09,0.08,24%,15%
675,Lele,RTZN,1.07,EMEA,"['neon', 'jett', 'raze']",vct-challengers,228.0,1.05,71%,149.6,0.82,0.18,0.12,0.12,27%,
676,chiwa,BBL,1.06,EMEA,"['cypher', 'viper', 'killjoy']",vct-challengers,202.4,1.09,70%,136.5,0.73,0.20,0.07,0.07,28%,13%
677,luckyMrJ,tras,1.06,EMEA,"['killjoy', 'cypher', 'viper']",vct-challengers,199.4,1.04,73%,128.4,0.72,0.24,0.10,0.08,29%,15%
678,alexiiik,GN,1.06,EMEA,"['jett', 'raze', 'neon']",vct-challengers,234.8,1.17,69%,149.7,0.85,0.15,0.21,0.18,30%,14%
679,MAGiK,JL,1.06,EMEA,"['omen', 'killjoy', 'brimstone']",vct-challengers,216.8,1.09,72%,142.6,0.76,0.33,0.07,0.07,29%,8%
680,keloqz,DVM,1.06,EMEA,"['jett', 'raze', 'neon']",vct-challengers,230.1,1.12,68%,148.8,0.82,0.13,0.22,0.20,27%,5%
681,Jady,ZER,1.06,EMEA,"['gekko', 'breach', 'kayo']",vct-challengers,212.4,1.08,72%,141.5,0.74,0.30,0.11,0.08,37%,13%
682,neptuNo,SZK,1.06,EMEA,"['viper', 'sova', 'omen']",vct-challengers,201.4,1.00,67%,135.5,0.68,0.33,0.06,0.12,24%,13%
683,NeFi,PRZ,1.06,EMEA,"['viper', 'skye', 'breach']",vct-challengers,198.9,1.00,73%,134.3,0.70,0.34,0.06,0.09,33%,21%
684,lauress,FF,1.06,EMEA,"['cypher', 'killjoy', 'clove']",vct-challengers,214.5,1.08,71%,141.1,0.77,0.19,0.09,0.08,29%,15%
685,Kyas,RV,1.06,EMEA,"['sova', 'cypher']",vct-challengers,209.3,1.13,76%,136.0,0.76,0.15,0.10,0.07,34%,11%
686,lauzen,REG,1.06,EMEA,"['cypher', 'sage', 'killjoy']",vct-challengers,202.9,1.07,70%,139.7,0.76,0.16,0.07,0.05,30%,9%
687,YaBoiLewis,FKS,1.06,EMEA,"['kayo', 'sage', 'yoru']",vct-challengers,216.8,1.05,72%,144.1,0.76,0.34,0.12,0.12,41%,21%
688,Davia,GMB,1.06,EMEA,"['jett', 'chamber', 'neon']",vct-challengers,228.8,1.16,73%,142.3,0.83,0.18,0.17,0.18,33%,22%
689,NOKOCU,ANM,1.06,EMEA,"['brimstone', 'omen', 'astra']",vct-challengers,193.0,1.04,73%,126.5,0.69,0.38,0.08,0.07,38%,36%
690,fsau,87,1.05,EMEA,['raze'],vct-challengers,228.5,1.02,76%,155.4,0.75,0.26,0.14,0.10,18%,
691,Shalzyridzio,31,1.05,EMEA,"['astra', 'omen']",vct-challengers,249.0,0.93,68%,148.2,0.81,0.16,0.10,0.10,38%,
692,Archfiend,114,1.05,EMEA,"['fade', 'skye', 'sova']",vct-challengers,214.2,1.13,70%,127.9,0.76,0.19,0.07,0.06,30%,9%
693,WanZeru,B8,1.05,EMEA,"['raze', 'jett', 'neon']",vct-challengers,240.2,1.05,68%,158.6,0.83,0.16,0.21,0.19,22%,11%
694,Unfair,UOL,1.05,EMEA,"['sova', 'reyna']",vct-challengers,216.0,1.09,69%,150.1,0.78,0.15,0.10,0.09,33%,7%
695,Magnus,RV,1.05,EMEA,"['chamber', 'raze', 'jett']",vct-challengers,224.8,1.12,69%,143.3,0.80,0.13,0.19,0.15,22%,5%
696,shinnok,OP,1.05,EMEA,"['killjoy', 'cypher', 'kayo']",vct-challengers,199.3,1.02,69%,137.2,0.72,0.20,0.06,0.06,28%,10%
697,Roslen,Ping,1.05,EMEA,"['cypher', 'killjoy']",vct-challengers,226.3,1.06,66%,136.8,0.82,0.16,0.15,0.13,24%,
698,NRK,HOF,1.05,EMEA,"['viper', 'killjoy', 'cypher']",vct-challengers,205.6,1.00,68%,140.3,0.72,0.24,0.07,0.13,26%,16%
699,BALLI,HGE,1.05,EMEA,"['reyna', 'sova', 'killjoy']",vct-challengers,208.2,1.02,70%,141.5,0.74,0.22,0.13,0.07,35%,15%
700,lux9,ZER,1.05,EMEA,"['raze', 'jett', 'yoru']",vct-challengers,234.6,1.12,67%,152.7,0.83,0.17,0.19,0.15,30%,21%
701,GrTw,SAW,1.05,EMEA,"['killjoy', 'cypher', 'yoru']",vct-challengers,213.2,1.09,71%,142.1,0.74,0.21,0.11,0.09,26%,14%
702,Zuko,43,1.05,EMEA,['cypher'],vct-challengers,199.5,1.00,70%,134.7,0.77,0.14,0.12,0.05,41%,13%
703,jannyXD,RBT,1.05,EMEA,"['raze', 'jett', 'yoru']",vct-challengers,219.8,1.07,69%,144.5,0.78,0.19,0.20,0.14,24%,19%
704,Kiles,KPI,1.05,EMEA,"['viper', 'cypher', 'gekko']",vct-challengers,184.1,1.07,76%,123.3,0.67,0.31,0.06,0.06,33%,13%
705,RobbieBk,JL,1.04,EMEA,"['skye', 'sova', 'killjoy']",vct-challengers,188.5,1.03,73%,127.5,0.68,0.26,0.07,0.08,31%,17%
706,szoren,GENK,1.04,EMEA,"['raze', 'kayo', 'sova']",vct-challengers,200.7,1.07,72%,131.3,0.73,0.33,0.07,0.09,30%,7%
707,amy,G2.G,1.04,EMEA,"['viper', 'killjoy', 'cypher']",vct-challengers,199.3,1.08,69%,123.8,0.69,0.15,0.12,0.05,31%,
708,Felix,SK,1.04,EMEA,"['gekko', 'viper', 'omen']",vct-challengers,189.9,0.98,72%,128.5,0.65,0.34,0.08,0.07,25%,13%
709,nasK,FUZO,1.04,EMEA,"['sova', 'neon']",vct-challengers,220.0,0.97,67%,139.6,0.76,0.31,0.04,0.22,27%,33%
710,Geni,RQM,1.04,EMEA,"['skye', 'sova', 'cypher']",vct-challengers,198.3,1.10,70%,127.2,0.74,0.23,0.05,0.09,31%,22%
711,d3ffo,HGE,1.04,EMEA,"['jett', 'raze', 'reyna']",vct-challengers,224.2,1.10,70%,147.2,0.80,0.16,0.19,0.13,25%,17%
712,ralle,Nood,1.04,EMEA,"['skye', 'sova', 'kayo']",vct-challengers,190.7,1.03,81%,139.5,0.69,0.37,0.02,0.05,36%,
713,Bard0lf,GAL,1.04,EMEA,"['viper', 'omen']",vct-challengers,224.0,1.04,70%,150.0,0.79,0.28,0.09,0.10,43%,10%
714,Z3RO,FLK,1.04,EMEA,"['cypher', 'viper', 'killjoy']",vct-challengers,193.6,0.97,70%,130.9,0.70,0.43,0.08,0.12,28%,18%
715,luckeRRR,SGE,1.04,EMEA,"['skye', 'gekko', 'kayo']",vct-challengers,212.3,1.00,72%,136.2,0.72,0.34,0.13,0.09,24%,11%
716,Nayte,DIV,1.04,EMEA,"['raze', 'jett']",vct-challengers,224.0,1.09,64%,146.0,0.80,0.10,0.15,0.16,23%,
717,starkk,NOVO,1.04,EMEA,"['kayo', 'sage', 'sova']",vct-challengers,183.4,1.01,73%,120.9,0.65,0.33,0.07,0.06,26%,15%
718,szuler,38,1.04,EMEA,['skye'],vct-challengers,219.5,1.03,66%,134.0,0.79,0.16,0.18,0.16,42%,10%
719,Luca,MZP,1.04,EMEA,"['chamber', 'jett', 'killjoy']",vct-challengers,204.9,1.01,67%,141.2,0.74,0.18,0.09,0.06,29%,19%
720,SemberN,FMG,1.04,EMEA,"['viper', 'harbor', 'cypher']",vct-challengers,210.4,1.07,70%,140.2,0.75,0.22,0.09,0.06,27%,8%
721,zeek,GN,1.03,EMEA,"['raze', 'kayo', 'breach']",vct-challengers,199.7,1.03,75%,132.5,0.68,0.38,0.08,0.08,23%,15%
722,Freyy,Z10,1.03,EMEA,"['brimstone', 'omen', 'viper']",vct-challengers,193.1,1.01,70%,130.3,0.70,0.32,0.07,0.08,27%,10%
723,Cal,GTZ,1.03,EMEA,"['fade', 'raze', 'harbor']",vct-challengers,192.2,0.97,73%,125.3,0.68,0.35,0.09,0.10,28%,9%
724,Yotaa,SZ,1.03,EMEA,"['jett', 'cypher', 'killjoy']",vct-challengers,211.3,1.11,67%,139.4,0.79,0.13,0.13,0.14,29%,18%
725,Czester,OPY,1.03,EMEA,"['raze', 'jett']",vct-challengers,243.7,1.09,65%,150.0,0.84,0.16,0.22,0.20,31%,22%
726,kpro,Igni,1.03,EMEA,['omen'],vct-challengers,186.5,0.97,72%,106.9,0.64,0.72,0.12,0.18,20%,
727,Goaster,MDR,1.03,EMEA,"['jett', 'yoru', 'raze']",vct-challengers,219.1,1.02,70%,143.8,0.77,0.19,0.16,0.14,25%,10%
728,MCD,IMP,1.03,EMEA,"['cypher', 'killjoy', 'viper']",vct-challengers,178.6,1.06,68%,123.4,0.67,0.17,0.06,0.07,36%,21%
729,Scorteck,AllS,1.03,EMEA,"['gekko', 'sova']",vct-challengers,171.7,1.08,68%,110.7,0.66,0.16,0.06,0.03,41%,9%
730,RadenZ,INF,1.03,EMEA,['breach'],vct-challengers,178.7,0.98,69%,115.7,0.64,0.39,0.03,0.06,32%,
731,Leon,UOL,1.03,EMEA,"['omen', 'sova', 'brimstone']",vct-challengers,195.6,1.01,72%,128.3,0.69,0.34,0.10,0.06,28%,10%
732,Sp1ke,CG,1.03,EMEA,"['brimstone', 'jett', 'viper']",vct-challengers,210.9,1.04,68%,136.3,0.73,0.20,0.18,0.16,24%,31%
733,Kajuks,B8,1.03,EMEA,"['omen', 'brimstone', 'astra']",vct-challengers,201.7,0.98,71%,131.2,0.71,0.35,0.08,0.07,27%,16%
734,Amore,FH,1.03,EMEA,"['jett', 'neon']",vct-challengers,223.5,1.18,70%,146.8,0.89,0.11,0.16,0.27,38%,
735,memset,SLY,1.03,EMEA,"['viper', 'cypher', 'killjoy']",vct-challengers,198.7,1.07,69%,133.8,0.73,0.16,0.08,0.08,32%,14%
736,PaniC,RV,1.03,EMEA,"['neon', 'jett']",vct-challengers,218.7,1.02,67%,141.7,0.76,0.15,0.13,0.19,36%,
737,sterben,GAL,1.03,EMEA,"['omen', 'viper', 'brimstone']",vct-challengers,200.5,1.03,73%,130.9,0.70,0.38,0.09,0.09,31%,14%
738,pckwN,DATH,1.03,EMEA,"['viper', 'killjoy']",vct-challengers,207.7,0.98,68%,141.1,0.67,0.25,0.08,0.08,30%,14%
739,nk4y,voff,1.02,EMEA,"['chamber', 'jett', 'raze']",vct-challengers,223.8,1.07,71%,155.2,0.79,0.23,0.13,0.17,33%,5%
740,mini,IW,1.02,EMEA,"['viper', 'killjoy', 'cypher']",vct-challengers,201.2,0.99,72%,135.5,0.69,0.24,0.09,0.05,28%,9%
741,Kamisseq,RBT,1.02,EMEA,"['astra', 'omen', 'harbor']",vct-challengers,202.2,1.05,69%,130.3,0.73,0.27,0.09,0.07,47%,5%
742,Padisah,GS,1.02,EMEA,"['brimstone', 'killjoy', 'cypher']",vct-challengers,215.5,1.03,69%,142.0,0.76,0.19,0.08,0.06,32%,7%
743,syyse,RTZN,1.02,EMEA,"['gekko', 'sova']",vct-challengers,198.2,1.10,69%,133.5,0.75,0.23,0.07,0.04,27%,18%
744,WerlasS,DATH,1.02,EMEA,"['kayo', 'viper', 'breach']",vct-challengers,203.4,1.00,74%,131.4,0.68,0.28,0.08,0.10,29%,14%
745,Toronto,FMG,1.02,EMEA,"['raze', 'jett']",vct-challengers,223.0,1.00,69%,158.1,0.81,0.17,0.19,0.17,37%,
746,Kozok,MT,1.02,EMEA,"['viper', 'omen', 'cypher']",vct-challengers,200.8,0.98,71%,131.3,0.70,0.27,0.07,0.08,25%,18%
747,Kalkkuna,OF,1.02,EMEA,"['raze', 'sage', 'jett']",vct-challengers,224.9,1.02,71%,148.6,0.78,0.20,0.16,0.14,25%,13%
748,ip0TT,SUP,1.02,EMEA,"['jett', 'neon', 'raze']",vct-challengers,230.4,1.09,71%,150.3,0.80,0.17,0.18,0.15,31%,10%
749,nanotekkk,GTZ,1.02,EMEA,"['raze', 'jett']",vct-challengers,207.3,1.08,72%,140.7,0.76,0.15,0.14,0.17,24%,16%
750,Rexs,LK,1.02,EMEA,['omen'],vct-challengers,209.5,1.03,76%,128.4,0.74,0.36,0.12,0.12,30%,25%
751,Jahbu,LK,1.02,EMEA,"['sova', 'gekko', 'viper']",vct-challengers,207.2,0.95,66%,139.7,0.68,0.25,0.14,0.12,33%,5%
752,drepeex,TOPG,1.02,EMEA,"['cypher', 'killjoy']",vct-challengers,203.5,1.09,66%,142.6,0.76,0.14,0.09,0.09,27%,7%
753,Eso177,GMB,1.02,EMEA,"['cypher', 'killjoy', 'viper']",vct-challengers,203.4,1.08,70%,133.7,0.71,0.17,0.09,0.09,23%,18%
754,Feeqn,OF,1.02,EMEA,"['killjoy', 'cypher', 'brimstone']",vct-challengers,198.6,1.01,71%,135.4,0.69,0.21,0.08,0.08,20%,12%
755,Snowi,OF,1.02,EMEA,"['breach', 'kayo', 'sage']",vct-challengers,183.5,0.95,73%,121.6,0.65,0.44,0.05,0.06,26%,19%
756,mORTYYYY,InTe,1.02,EMEA,"['brimstone', 'viper', 'omen']",vct-challengers,212.3,0.93,74%,129.1,0.72,0.31,0.12,0.05,34%,13%
757,pryxi,TOG,1.02,EMEA,"['yoru', 'reyna']",vct-challengers,210.0,1.03,56%,140.8,0.75,0.25,0.08,0.19,36%,17%
758,niwt,IMP,1.01,EMEA,"['jett', 'reyna']",vct-challengers,214.3,1.06,71%,139.6,0.77,0.23,0.21,0.15,34%,18%
759,lamelly,Venn,1.01,EMEA,['omen'],vct-challengers,174.5,0.83,77%,116.5,0.58,0.63,0.07,0.05,22%,29%
760,Sevkaan,ATN,1.01,EMEA,"['cypher', 'killjoy']",vct-challengers,185.0,1.08,72%,128.3,0.69,0.19,0.08,0.11,25%,13%
761,Famsii,HGE,1.01,EMEA,"['omen', 'yoru', 'raze']",vct-challengers,237.9,1.04,69%,153.5,0.83,0.24,0.17,0.16,28%,19%
762,jas,JL,1.01,EMEA,"['raze', 'neon', 'jett']",vct-challengers,221.2,1.07,69%,144.3,0.78,0.17,0.20,0.20,29%,24%
763,Insider,HGE,1.01,EMEA,"['killjoy', 'cypher', 'viper']",vct-challengers,199.1,1.09,70%,135.5,0.69,0.18,0.11,0.09,32%,21%
764,aidan,INF,1.01,EMEA,"['jett', 'neon']",vct-challengers,200.7,1.02,73%,127.8,0.73,0.25,0.13,0.18,24%,50%
765,Deqadz,RUD,1.01,EMEA,"['breach', 'viper', 'omen']",vct-challengers,195.4,1.00,72%,125.6,0.68,0.38,0.09,0.10,19%,13%
766,silenttt,ELV,1.01,EMEA,"['sova', 'viper', 'gekko']",vct-challengers,193.5,0.97,72%,127.0,0.68,0.28,0.07,0.07,28%,15%
767,AjMERiTO,Z10,1.01,EMEA,"['omen', 'astra']",vct-challengers,202.7,0.94,67%,120.0,0.64,0.39,0.08,0.14,25%,9%
768,Faceroll,VENI,1.01,EMEA,['omen'],vct-challengers,170.5,0.96,76%,108.1,0.60,0.42,0.04,0.13,19%,
769,Killu,3D,1.01,EMEA,"['killjoy', 'fade', 'viper']",vct-challengers,191.0,1.02,71%,129.5,0.70,0.21,0.06,0.07,32%,9%
770,Matrixx,FKS,1.01,EMEA,"['astra', 'viper', 'omen']",vct-challengers,190.7,0.98,75%,124.6,0.66,0.36,0.07,0.04,29%,10%
771,chanformer,NXT,1.01,EMEA,"['viper', 'omen', 'cypher']",vct-challengers,181.3,0.95,71%,117.9,0.63,0.33,0.07,0.09,21%,11%
772,Dev0,NXT,1.01,EMEA,"['yoru', 'jett', 'raze']",vct-challengers,215.8,0.99,70%,140.5,0.76,0.22,0.13,0.13,29%,25%
773,Vince,CGN,1.01,EMEA,"['brimstone', 'omen', 'viper']",vct-challengers,186.1,1.01,73%,120.6,0.67,0.38,0.06,0.07,22%,17%
774,Blastinho,SZK,1.01,EMEA,['raze'],vct-challengers,215.5,1.13,69%,140.6,0.76,0.11,0.16,0.13,22%,
775,Inkelo,ESC,1.01,EMEA,"['jett', 'raze']",vct-challengers,216.5,0.84,57%,147.5,0.74,0.03,0.26,0.14,22%,
776,aimDLL,GMX,1.01,EMEA,"['killjoy', 'cypher', 'viper']",vct-challengers,205.7,1.02,71%,134.5,0.72,0.24,0.07,0.07,30%,15%
777,lurzy0y0,GAL,1.01,EMEA,"['kayo', 'breach', 'gekko']",vct-challengers,187.0,1.01,73%,124.4,0.67,0.28,0.07,0.07,32%,12%
778,Javelin,LONE,1.01,EMEA,"['raze', 'reyna', 'jett']",vct-challengers,237.6,0.97,63%,153.8,0.81,0.17,0.19,0.23,21%,
779,JrayN,GS,1.00,EMEA,"['kayo', 'skye', 'breach']",vct-challengers,190.2,0.96,71%,126.4,0.66,0.32,0.05,0.05,33%,9%
780,Kwixy,ESC,1.00,EMEA,"['sova', 'skye', 'fade']",vct-challengers,198.6,0.93,70%,135.9,0.69,0.27,0.09,0.08,34%,11%
